898.961914	80.825188
898.250977	101.910019
897.539063	105.404312
896.827148	94.846024
896.115234	87.803864
895.403320	94.810333
894.691406	105.324997
893.979492	101.795013
893.266602	94.756844
892.554688	112.283287
891.841797	122.786758
891.128906	108.733543
890.416016	108.713104
889.703125	91.161598
888.990234	115.683365
888.276367	105.146935
887.563477	108.631424
886.849609	108.611023
886.135742	101.584778
885.421875	119.077034
884.708008	115.553070
883.994141	136.537094
883.280273	112.009407
882.565430	129.486572
881.851563	146.957184
881.136719	115.444695
880.421875	143.404388
879.707031	160.862549
878.992188	139.854248
878.276367	139.828033
877.561523	167.762177
876.845703	136.281219
876.130859	178.180496
875.415039	157.188629
874.699219	150.174332
873.983398	157.129730
873.266602	185.029251
872.550781	164.051804
871.833984	202.408997
871.118164	188.414474
870.401367	177.913696
869.684570	195.319641
868.967773	223.180664
868.250000	212.679260
867.533203	191.724106
866.815430	202.143951
866.098633	205.590729
865.380859	226.455902
864.663086	229.896835
863.945313	219.405930
863.227539	222.846893
862.508789	261.099884
861.791016	264.531738
861.072266	274.922394
860.354492	292.267914
859.635742	271.340912
858.916992	281.724457
858.197266	281.671814
857.478516	292.049530
856.759766	291.994995
856.040039	326.695282
855.320313	344.008423
854.600586	330.047455
853.880859	354.300568
853.161133	364.653107
852.441406	388.890686
851.721680	381.874939
851.000977	388.745544
850.280273	426.846252
849.560547	416.357666
848.839844	433.625000
848.118164	464.759277
847.397461	509.752747
846.676758	481.921204
845.955078	537.293945
845.234375	564.919861
844.512695	606.395996
843.791016	616.676331
843.069336	644.272034
842.347656	654.541443
841.625000	675.194702
840.903320	747.768616
840.180664	744.168030
839.458984	802.859558
838.736328	837.309570
838.013672	857.909424
837.290039	868.125671
836.567383	888.712097
835.844727	954.236755
835.121094	974.799500
834.397461	1016.091064
833.673828	1040.090088
832.950195	1036.441528
832.226563	1105.331909
831.502930	1084.405029
830.779297	1156.713623
830.054688	1125.428223
829.330078	1142.476685
828.606445	1149.166016
827.881836	1173.104370
827.157227	1121.141113
826.431641	1107.136475
825.707031	1075.895020
